date,symbol,price,volatility,volume,timestamp
2025-07-30 09:11:38,ETH-USD,3816.3696,70.40819999999985,33275396096,2025-07-30T09:11:38.937989
2025-07-31 01:16:20,AAPL,209.05,4.6699999999999875,43533667,2025-07-31T01:16:15.960393
2025-07-31 01:16:20,NVDA,179.27,3.8499999999999943,166546229,2025-07-31T01:16:16.448814
2025-07-31 01:16:20,MSFT,513.24,6.510000000000048,24672939,2025-07-31T01:16:16.937171
2025-07-31 01:16:20,AMZN,230.19,2.5100000000000193,31722470,2025-07-31T01:16:17.422178
2025-07-31 01:16:20,META,695.21,17.29989999999998,21245149,2025-07-31T01:16:17.911015
2025-07-31 01:16:20,GOOGL,196.53,2.9148999999999887,31536050,2025-07-31T01:16:18.396404
2025-07-31 01:16:20,TSLA,319.04,12.832500000000039,83406687,2025-07-31T01:16:18.935311
2025-07-31 01:16:20,BTC-USD,118435.055,672.6600000000035,70806323200,2025-07-31T01:16:19.705691
2025-07-31 01:16:20,ETH-USD,3839.313,44.39919999999984,35482734592,2025-07-31T01:16:20.481930
2025-07-31 01:16:20,AAPL,209.05,4.6699999999999875,43533667,2025-07-31T01:16:13.384961
2025-07-31 01:16:20,NVDA,179.27,3.8499999999999943,166546229,2025-07-31T01:16:14.109542
2025-07-31 01:16:20,MSFT,513.24,6.510000000000048,24672939,2025-07-31T01:16:15.100083
2025-07-31 01:16:20,AMZN,230.19,2.5100000000000193,31722470,2025-07-31T01:16:16.118692
2025-07-31 01:16:20,META,695.21,17.29989999999998,21245149,2025-07-31T01:16:17.466039
2025-07-31 01:16:20,GOOGL,196.53,2.9148999999999887,31536050,2025-07-31T01:16:18.187368
2025-07-31 01:16:20,TSLA,319.04,12.832500000000039,83406687,2025-07-31T01:16:18.914214
2025-07-31 01:16:20,BTC-USD,118435.055,672.6600000000035,70806323200,2025-07-31T01:16:19.646349
2025-07-31 01:16:20,ETH-USD,3839.313,44.39919999999984,35482734592,2025-07-31T01:16:20.573318
2025-07-31 01:49:53,AAPL,209.05,4.6699999999999875,43533667,2025-07-31T01:49:47.058344
2025-07-31 01:49:53,NVDA,179.27,3.8499999999999943,166546229,2025-07-31T01:49:47.792428
2025-07-31 01:49:53,MSFT,513.24,6.510000000000048,24672939,2025-07-31T01:49:48.549420
2025-07-31 01:49:53,AMZN,230.19,2.5100000000000193,31722470,2025-07-31T01:49:49.525262
2025-07-31 01:49:53,META,695.21,17.29989999999998,21245149,2025-07-31T01:49:50.243853
2025-07-31 01:49:53,GOOGL,196.53,2.9148999999999887,31536050,2025-07-31T01:49:51.001092
2025-07-31 01:49:53,TSLA,319.04,12.832500000000039,83406687,2025-07-31T01:49:51.716070
2025-07-31 01:49:53,BTC-USD,118199.0,672.6600000000035,70823993344,2025-07-31T01:49:52.587679
2025-07-31 01:49:53,ETH-USD,3839.1023,44.39919999999984,36047446016,2025-07-31T01:49:53.317641
2025-08-01 01:39:04,AAPL,207.57,2.680000000000007,64700006,2025-08-01T01:38:58.529629
2025-08-01 01:39:04,NVDA,177.87,7.359999999999985,216885458,2025-08-01T01:38:59.379285
2025-08-01 01:39:04,MSFT,533.5,23.550000000000068,51220706,2025-08-01T01:39:00.115331
2025-08-01 01:39:04,AMZN,234.11,5.1299999999999955,95980422,2025-08-01T01:39:00.977684
2025-08-01 01:39:04,META,773.44,19.190000000000055,38518845,2025-08-01T01:39:01.710821
2025-08-01 01:39:04,GOOGL,191.9,4.890000000000015,50575250,2025-08-01T01:39:02.450924
2025-08-01 01:39:04,TSLA,308.27,15.26989999999995,84232351,2025-08-01T01:39:03.189623
2025-08-01 01:39:04,BTC-USD,115364.01,1126.2999999999884,74175848448,2025-08-01T01:39:03.909506
2025-08-01 01:39:04,ETH-USD,3693.3765,43.99969999999985,34621054976,2025-08-01T01:39:04.703215
2025-08-01 01:41:44,AAPL,207.57,2.680000000000007,64700006,2025-08-01T01:41:38.472472
2025-08-01 01:41:44,NVDA,177.87,7.359999999999985,216885458,2025-08-01T01:41:39.234663
2025-08-01 01:41:44,MSFT,533.5,23.550000000000068,51220706,2025-08-01T01:41:39.953775
2025-08-01 01:41:44,AMZN,234.11,5.1299999999999955,95980422,2025-08-01T01:41:40.699967
2025-08-01 01:41:44,META,773.44,19.190000000000055,38518845,2025-08-01T01:41:41.421412
2025-08-01 01:41:44,GOOGL,191.9,4.890000000000015,50575250,2025-08-01T01:41:42.148016
2025-08-01 01:41:44,TSLA,308.27,15.26989999999995,84232351,2025-08-01T01:41:43.040555
2025-08-01 01:41:44,BTC-USD,115291.164,1126.2999999999884,75361763328,2025-08-01T01:41:43.758576
2025-08-01 01:41:44,ETH-USD,3685.9187,43.99969999999985,35839139840,2025-08-01T01:41:44.623504
2025-08-01 01:56:03,AAPL,207.57,2.680000000000007,64700006,2025-08-01T01:55:58.985063
2025-08-01 01:56:03,NVDA,177.87,7.359999999999985,216885458,2025-08-01T01:55:59.520722
2025-08-01 01:56:03,MSFT,533.5,23.550000000000068,51220706,2025-08-01T01:55:59.998711
2025-08-01 01:56:03,AMZN,234.11,5.1299999999999955,95980422,2025-08-01T01:56:00.588707
2025-08-01 01:56:03,META,773.44,19.190000000000055,38518845,2025-08-01T01:56:01.069442
2025-08-01 01:56:03,GOOGL,191.9,4.890000000000015,50575250,2025-08-01T01:56:02.054165
2025-08-01 01:56:03,TSLA,308.27,15.26989999999995,84232351,2025-08-01T01:56:02.566842
2025-08-01 01:56:03,BTC-USD,115331.61,1126.2999999999884,74337247232,2025-08-01T01:56:03.090532
2025-08-01 01:56:03,ETH-USD,3685.8096,43.99969999999985,36002238464,2025-08-01T01:56:03.563542
2025-08-01 01:58:18,AAPL,207.57,2.680000000000007,64700006,2025-08-01T01:58:11.246922
2025-08-01 01:58:18,NVDA,177.87,7.359999999999985,216885458,2025-08-01T01:58:11.979965
2025-08-01 01:58:18,MSFT,533.5,23.550000000000068,51220706,2025-08-01T01:58:12.706580
2025-08-01 01:58:18,AMZN,234.11,5.1299999999999955,95980422,2025-08-01T01:58:13.487064
2025-08-01 01:58:18,META,773.44,19.190000000000055,38518845,2025-08-01T01:58:15.079930
2025-08-01 01:58:18,GOOGL,191.9,4.890000000000015,50575250,2025-08-01T01:58:15.867656
2025-08-01 01:58:18,TSLA,308.27,15.26989999999995,84232351,2025-08-01T01:58:16.595415
2025-08-01 01:58:18,BTC-USD,115257.29,1126.2999999999884,75897348096,2025-08-01T01:58:17.321552
2025-08-01 01:58:18,ETH-USD,3682.5647,43.99969999999985,36016128000,2025-08-01T01:58:18.060716
2025-08-01 06:51:20,AAPL,207.57,2.680000000000007,64700006,2025-08-01T06:51:16.271007
2025-08-01 06:51:20,NVDA,177.87,7.359999999999985,216885458,2025-08-01T06:51:16.784983
2025-08-01 06:51:20,MSFT,533.5,23.550000000000068,51220706,2025-08-01T06:51:17.266431
2025-08-01 06:51:20,AMZN,234.11,5.1299999999999955,95980422,2025-08-01T06:51:17.760359
2025-08-01 06:51:20,META,773.44,19.190000000000055,38518845,2025-08-01T06:51:18.239137
2025-08-01 06:51:20,GOOGL,191.9,4.890000000000015,50575250,2025-08-01T06:51:18.718497
2025-08-01 06:51:20,TSLA,308.27,15.26989999999995,84232351,2025-08-01T06:51:19.266104
2025-08-01 06:51:20,BTC-USD,115109.72,1267.6199999999953,77390856192,2025-08-01T06:51:20.173070
2025-08-01 06:51:20,ETH-USD,3651.7993,68.70869999999968,36183064576,2025-08-01T06:51:20.654447
